SKU,Product Name,Category,Dosage Form,Strength,Package Size,Batch Number,Manufacturing Date,Expiration Date,Unit Cost,Selling Price,Stock In,Stock Out,Stock Balance,Distributor ID,Distributor Name,Country,Distributor Type,Order Date,Quantity Ordered,Total Order Cost,Order Status,Payment Status,Shipping Date,Delivery Date,Transaction Date,Season,Holiday,Promotion,Lag_1,Lag_2,Lag_3,Moving Average,Demand Forecast
SKU_65,Medicine_SKU_65,Antifungal,Injection,62mg,392ml,BN8015,2022-05-18,2024-06-21,18.59,23.0,103,23,85,DIST_2,Distributor_DIST_2,Germany,Wholesale,2023-07-14,162,3726.0,Pending,Partially Paid,2023-07-19,2023-07-23,2023-07-31,Spring,1,1,45,36,22,34.333333333333336,103
SKU_66,Medicine_SKU_66,Painkiller,Injection,354mg,240ml,BN8021,2022-06-19,2023-12-27,16.62,21.22,119,74,-35,DIST_22,Distributor_DIST_22,UK,Hospital,2023-07-12,127,2694.94,Pending,Unpaid,2023-07-16,2023-07-26,2023-07-31,Spring,0,1,11,73,35,39.666666666666664,119
SKU_67,Medicine_SKU_67,Painkiller,Syrup,432mg,378ml,BN3555,2022-06-22,2025-04-18,23.34,40.01,102,72,159,DIST_32,Distributor_DIST_32,India,Hospital,2023-07-20,121,4841.21,Delivered,Partially Paid,2023-07-22,2023-07-30,2023-07-31,Spring,0,0,58,17,27,34.0,102
SKU_68,Medicine_SKU_68,Antifungal,Syrup,58mg,300ml,BN1486,2022-05-02,2024-12-20,15.31,22.45,104,9,39,DIST_20,Distributor_DIST_20,France,Pharmacy,2023-07-19,90,2020.5,Delivered,Partially Paid,2023-07-22,2023-07-28,2023-07-31,Spring,0,0,29,22,53,34.666666666666664,104
SKU_69,Medicine_SKU_69,Antifungal,Injection,324mg,325ml,BN8557,2022-08-10,2024-06-19,35.45,55.84,184,26,7,DIST_35,Distributor_DIST_35,France,Wholesale,2023-07-23,133,7426.72,Canceled,Unpaid,2023-07-26,2023-07-30,2023-07-31,Spring,0,0,90,45,49,61.333333333333336,184
SKU_70,Medicine_SKU_70,Antifungal,Capsule,240mg,178ml,BN7693,2022-09-10,2024-12-15,27.08,46.95,113,38,184,DIST_18,Distributor_DIST_18,UK,Wholesale,2023-07-27,135,6338.25,Pending,Paid,2023-07-31,2023-08-02,2023-07-31,Spring,0,0,22,75,16,37.666666666666664,113
SKU_71,Medicine_SKU_71,Antifungal,Syrup,302mg,120ml,BN7243,2022-03-20,2024-03-11,15.43,23.71,144,12,48,DIST_20,Distributor_DIST_20,USA,Wholesale,2023-07-23,177,4196.67,Shipped,Paid,2023-07-25,2023-08-02,2023-07-31,Spring,0,0,43,85,16,48.0,144
SKU_72,Medicine_SKU_72,Antifungal,Injection,325mg,109ml,BN6906,2022-05-30,2024-10-08,43.73,59.45,194,64,227,DIST_27,Distributor_DIST_27,India,Retail,2023-07-17,95,5647.75,Delivered,Partially Paid,2023-07-19,2023-07-21,2023-07-31,Spring,0,0,86,33,75,64.66666666666667,194
SKU_73,Medicine_SKU_73,Antiviral,Tablet,364mg,157ml,BN8170,2022-11-01,2025-10-31,26.99,41.35,160,44,88,DIST_43,Distributor_DIST_43,India,Retail,2023-07-16,46,1902.1000000000001,Pending,Unpaid,2023-07-17,2023-07-20,2023-07-31,Spring,1,0,51,80,29,53.333333333333336,160
SKU_74,Medicine_SKU_74,Antifungal,Injection,80mg,173ml,BN8761,2022-09-20,2025-06-07,48.77,80.76,71,43,167,DIST_9,Distributor_DIST_9,UK,Pharmacy,2023-07-23,55,4441.8,Pending,Paid,2023-07-25,2023-07-27,2023-07-31,Spring,0,0,13,9,49,23.666666666666668,71
SKU_75,Medicine_SKU_75,Painkiller,Capsule,139mg,213ml,BN2560,2022-11-19,2023-12-11,24.52,32.38,243,15,33,DIST_14,Distributor_DIST_14,Japan,Pharmacy,2023-07-28,177,5731.26,Shipped,Paid,2023-07-30,2023-08-03,2023-07-31,Spring,0,0,79,80,84,81.0,243
SKU_76,Medicine_SKU_76,Painkiller,Syrup,347mg,297ml,BN9205,2022-12-02,2024-06-04,38.71,67.76,203,49,92,DIST_21,Distributor_DIST_21,UK,Hospital,2023-07-17,163,11044.880000000001,Shipped,Unpaid,2023-07-20,2023-07-23,2023-07-31,Spring,0,1,57,46,100,67.66666666666667,203
SKU_77,Medicine_SKU_77,Antibiotic,Capsule,105mg,226ml,BN6597,2022-04-30,2024-07-07,44.07,70.04,134,31,254,DIST_41,Distributor_DIST_41,UK,Wholesale,2023-07-24,50,3502.0000000000005,Delivered,Partially Paid,2023-07-27,2023-08-03,2023-07-31,Spring,1,0,32,65,37,44.666666666666664,134
SKU_78,Medicine_SKU_78,Antibiotic,Syrup,148mg,199ml,BN5213,2022-10-08,2024-03-29,44.26,58.35,212,94,50,DIST_41,Distributor_DIST_41,France,Retail,2023-07-13,17,991.95,Canceled,Unpaid,2023-07-16,2023-07-22,2023-07-31,Spring,0,1,73,40,99,70.66666666666667,212
SKU_79,Medicine_SKU_79,Antifungal,Capsule,279mg,203ml,BN5824,2022-06-07,2023-07-26,19.27,37.17,207,46,83,DIST_38,Distributor_DIST_38,France,Pharmacy,2023-07-30,40,1486.8000000000002,Shipped,Unpaid,2023-07-31,2023-08-06,2023-07-31,Spring,0,0,94,30,83,69.0,207
SKU_80,Medicine_SKU_80,Antifungal,Syrup,415mg,207ml,BN5932,2022-08-30,2025-02-21,14.3,26.51,81,10,125,DIST_40,Distributor_DIST_40,UK,Wholesale,2023-07-21,159,4215.09,Pending,Unpaid,2023-07-25,2023-07-29,2023-07-31,Spring,0,0,5,30,46,27.0,81
SKU_81,Medicine_SKU_81,Antibiotic,Syrup,249mg,316ml,BN5929,2022-06-29,2023-11-18,9.81,16.19,155,29,172,DIST_4,Distributor_DIST_4,India,Retail,2023-07-14,12,194.28000000000003,Pending,Unpaid,2023-07-17,2023-07-27,2023-07-31,Spring,1,0,74,63,18,51.666666666666664,155
SKU_82,Medicine_SKU_82,Painkiller,Tablet,289mg,405ml,BN7094,2022-12-16,2025-12-06,31.38,40.79,237,100,-49,DIST_14,Distributor_DIST_14,UK,Wholesale,2023-07-28,89,3630.31,Canceled,Partially Paid,2023-07-29,2023-08-01,2023-07-31,Spring,1,0,65,88,84,79.0,237
SKU_83,Medicine_SKU_83,Antifungal,Injection,233mg,232ml,BN3814,2022-11-22,2024-02-01,5.45,9.55,102,37,152,DIST_19,Distributor_DIST_19,India,Hospital,2023-07-19,69,658.95,Canceled,Partially Paid,2023-07-24,2023-07-26,2023-07-31,Spring,0,0,19,49,34,34.0,102
SKU_84,Medicine_SKU_84,Antibiotic,Tablet,394mg,219ml,BN6671,2022-11-09,2025-04-10,21.56,31.68,151,83,-44,DIST_28,Distributor_DIST_28,USA,Retail,2023-07-16,107,3389.7599999999998,Canceled,Unpaid,2023-07-18,2023-07-25,2023-07-31,Spring,0,0,55,35,61,50.333333333333336,151
SKU_85,Medicine_SKU_85,Antiviral,Tablet,415mg,187ml,BN6593,2023-01-06,2024-01-28,14.23,26.38,166,26,133,DIST_5,Distributor_DIST_5,Germany,Retail,2023-07-26,130,3429.4,Shipped,Paid,2023-07-29,2023-08-04,2023-07-31,Spring,0,0,98,11,57,55.333333333333336,166
SKU_86,Medicine_SKU_86,Antifungal,Injection,343mg,440ml,BN7977,2022-06-28,2024-09-14,12.4,23.38,105,36,69,DIST_4,Distributor_DIST_4,France,Wholesale,2023-07-24,10,233.79999999999998,Delivered,Partially Paid,2023-07-27,2023-08-03,2023-07-31,Spring,0,1,63,23,19,35.0,105
SKU_87,Medicine_SKU_87,Painkiller,Injection,281mg,130ml,BN7978,2022-03-31,2023-08-28,34.88,62.7,183,12,243,DIST_8,Distributor_DIST_8,Germany,Hospital,2023-07-25,165,10345.5,Shipped,Partially Paid,2023-07-28,2023-08-07,2023-07-31,Spring,0,1,29,78,76,61.0,183
SKU_88,Medicine_SKU_88,Antibiotic,Capsule,293mg,307ml,BN9451,2022-04-26,2025-02-06,49.01,87.21,106,90,-60,DIST_20,Distributor_DIST_20,Japan,Hospital,2023-07-26,132,11511.72,Shipped,Unpaid,2023-07-31,2023-08-09,2023-07-31,Spring,0,1,24,54,28,35.333333333333336,106
SKU_89,Medicine_SKU_89,Antibiotic,Syrup,444mg,203ml,BN4121,2022-12-26,2025-06-08,42.04,58.98,65,84,36,DIST_21,Distributor_DIST_21,UK,Retail,2023-07-30,16,943.68,Delivered,Partially Paid,2023-08-04,2023-08-08,2023-07-31,Spring,1,0,39,7,19,21.666666666666668,65
SKU_90,Medicine_SKU_90,Painkiller,Tablet,430mg,402ml,BN5463,2022-09-23,2025-04-11,24.07,31.14,167,5,97,DIST_21,Distributor_DIST_21,France,Hospital,2023-07-11,174,5418.36,Shipped,Partially Paid,2023-07-15,2023-07-21,2023-07-31,Spring,0,0,35,51,81,55.666666666666664,167
SKU_91,Medicine_SKU_91,Antifungal,Injection,209mg,135ml,BN1630,2022-10-01,2025-09-09,41.88,79.59,175,8,52,DIST_13,Distributor_DIST_13,France,Hospital,2023-07-11,57,4536.63,Delivered,Paid,2023-07-15,2023-07-20,2023-07-31,Spring,1,0,98,71,6,58.333333333333336,175
SKU_92,Medicine_SKU_92,Antifungal,Injection,452mg,232ml,BN2401,2023-01-11,2025-02-16,10.61,21.08,183,60,39,DIST_27,Distributor_DIST_27,USA,Retail,2023-07-28,105,2213.3999999999996,Shipped,Partially Paid,2023-07-29,2023-08-06,2023-07-31,Spring,0,0,88,21,74,61.0,183
SKU_93,Medicine_SKU_93,Antiviral,Syrup,212mg,289ml,BN8732,2023-01-05,2025-10-05,16.51,25.93,188,39,-15,DIST_2,Distributor_DIST_2,France,Retail,2023-07-23,129,3344.97,Shipped,Paid,2023-07-26,2023-08-03,2023-07-31,Spring,0,0,58,37,93,62.666666666666664,188
SKU_94,Medicine_SKU_94,Antibiotic,Capsule,363mg,269ml,BN9134,2022-09-09,2025-07-02,33.66,62.26,145,58,17,DIST_43,Distributor_DIST_43,Germany,Retail,2023-07-21,29,1805.54,Shipped,Partially Paid,2023-07-24,2023-07-27,2023-07-31,Spring,1,0,49,53,43,48.333333333333336,145
SKU_95,Medicine_SKU_95,Antibiotic,Capsule,359mg,208ml,BN6308,2023-01-04,2024-11-03,10.94,13.21,70,63,75,DIST_5,Distributor_DIST_5,France,Wholesale,2023-07-19,148,1955.0800000000002,Canceled,Unpaid,2023-07-24,2023-08-02,2023-07-31,Spring,0,0,13,33,24,23.333333333333332,70
SKU_96,Medicine_SKU_96,Antibiotic,Capsule,332mg,361ml,BN4916,2022-07-04,2024-02-22,48.87,77.21,153,24,117,DIST_29,Distributor_DIST_29,Germany,Hospital,2023-07-24,50,3860.4999999999995,Canceled,Paid,2023-07-29,2023-07-31,2023-07-31,Spring,0,0,60,59,34,51.0,153
SKU_97,Medicine_SKU_97,Antifungal,Injection,397mg,313ml,BN8562,2022-10-28,2025-03-19,40.14,56.74,94,48,6,DIST_7,Distributor_DIST_7,Japan,Retail,2023-07-15,61,3461.1400000000003,Pending,Paid,2023-07-18,2023-07-25,2023-07-31,Spring,0,1,57,22,15,31.333333333333332,94
SKU_98,Medicine_SKU_98,Antifungal,Tablet,115mg,321ml,BN8150,2022-06-06,2024-10-30,6.23,11.39,121,82,23,DIST_11,Distributor_DIST_11,France,Hospital,2023-07-12,176,2004.64,Canceled,Paid,2023-07-17,2023-07-23,2023-07-31,Spring,0,1,93,16,12,40.333333333333336,121
SKU_99,Medicine_SKU_99,Antibiotic,Tablet,336mg,341ml,BN5008,2022-08-28,2025-06-16,20.98,25.26,216,9,132,DIST_41,Distributor_DIST_41,Japan,Wholesale,2023-07-21,50,1263.0,Shipped,Unpaid,2023-07-24,2023-07-31,2023-07-31,Spring,0,0,83,84,49,72.0,216
SKU_100,Medicine_SKU_100,Painkiller,Injection,100mg,142ml,BN7657,2022-07-21,2025-03-05,30.62,39.58,196,62,19,DIST_32,Distributor_DIST_32,India,Wholesale,2023-07-15,44,1741.52,Pending,Paid,2023-07-17,2023-07-20,2023-07-31,Spring,0,1,29,95,72,65.33333333333333,196
SKU_101,Medicine_SKU_101,Painkiller,Tablet,299mg,326ml,BN5921,2022-07-10,2024-05-25,44.84,88.09,183,21,18,DIST_29,Distributor_DIST_29,Japan,Hospital,2023-07-29,75,6606.75,Delivered,Unpaid,2023-08-03,2023-08-09,2023-07-31,Spring,0,0,51,44,88,61.0,183
SKU_102,Medicine_SKU_102,Antiviral,Injection,223mg,110ml,BN4201,2022-08-31,2023-10-13,7.94,13.88,96,7,293,DIST_31,Distributor_DIST_31,USA,Pharmacy,2023-07-20,192,2664.96,Canceled,Unpaid,2023-07-21,2023-07-28,2023-07-31,Spring,0,0,11,38,47,32.0,96
SKU_103,Medicine_SKU_103,Painkiller,Syrup,254mg,130ml,BN5765,2022-11-24,2025-09-23,12.72,18.84,182,59,235,DIST_13,Distributor_DIST_13,India,Wholesale,2023-07-20,123,2317.32,Canceled,Partially Paid,2023-07-23,2023-07-29,2023-07-31,Spring,0,1,51,70,61,60.666666666666664,182
SKU_104,Medicine_SKU_104,Antibiotic,Injection,232mg,200ml,BN6409,2022-10-05,2025-08-09,8.11,14.8,92,75,-24,DIST_49,Distributor_DIST_49,India,Hospital,2023-07-22,41,606.8000000000001,Shipped,Unpaid,2023-07-25,2023-08-02,2023-07-31,Spring,0,1,22,59,11,30.666666666666668,92
SKU_105,Medicine_SKU_105,Painkiller,Capsule,296mg,127ml,BN5444,2022-10-07,2024-02-10,37.53,69.9,131,38,52,DIST_35,Distributor_DIST_35,Japan,Wholesale,2023-07-20,196,13700.400000000001,Delivered,Unpaid,2023-07-21,2023-07-28,2023-07-31,Spring,0,0,28,22,81,43.666666666666664,131
SKU_106,Medicine_SKU_106,Painkiller,Syrup,282mg,247ml,BN6260,2022-07-20,2023-10-04,15.91,29.38,200,6,222,DIST_4,Distributor_DIST_4,Germany,Retail,2023-07-16,172,5053.36,Shipped,Paid,2023-07-18,2023-07-28,2023-07-31,Spring,0,0,73,94,33,66.66666666666667,200
SKU_107,Medicine_SKU_107,Antiviral,Capsule,211mg,458ml,BN6628,2022-12-18,2024-12-24,18.06,28.25,139,14,43,DIST_31,Distributor_DIST_31,Germany,Wholesale,2023-07-29,19,536.75,Canceled,Paid,2023-07-31,2023-08-09,2023-07-31,Spring,0,1,65,16,58,46.333333333333336,139
SKU_108,Medicine_SKU_108,Antibiotic,Capsule,163mg,292ml,BN9382,2022-07-27,2025-05-21,42.85,59.74,211,47,82,DIST_7,Distributor_DIST_7,UK,Wholesale,2023-07-22,184,10992.16,Canceled,Unpaid,2023-07-27,2023-07-30,2023-07-31,Spring,1,0,64,55,92,70.33333333333333,211
SKU_109,Medicine_SKU_109,Antiviral,Capsule,349mg,198ml,BN9236,2022-10-12,2025-07-29,37.88,70.74,116,31,-10,DIST_32,Distributor_DIST_32,France,Hospital,2023-07-21,100,7073.999999999999,Shipped,Unpaid,2023-07-25,2023-07-29,2023-07-31,Spring,0,0,42,19,55,38.666666666666664,116
SKU_110,Medicine_SKU_110,Antibiotic,Syrup,228mg,461ml,BN8584,2022-12-07,2023-12-29,48.84,96.03,162,95,202,DIST_33,Distributor_DIST_33,France,Retail,2023-07-24,88,8450.64,Canceled,Unpaid,2023-07-25,2023-07-29,2023-07-31,Spring,0,1,45,93,24,54.0,162
SKU_111,Medicine_SKU_111,Antifungal,Injection,84mg,145ml,BN6040,2023-01-01,2025-10-13,7.93,13.3,195,32,55,DIST_43,Distributor_DIST_43,France,Pharmacy,2023-07-30,105,1396.5,Shipped,Paid,2023-08-03,2023-08-08,2023-07-31,Spring,0,0,82,98,15,65.0,195
SKU_112,Medicine_SKU_112,Antiviral,Capsule,254mg,252ml,BN3645,2022-11-18,2025-04-10,31.61,39.01,147,59,-44,DIST_4,Distributor_DIST_4,UK,Retail,2023-07-21,86,3354.8599999999997,Canceled,Unpaid,2023-07-22,2023-07-26,2023-07-31,Spring,1,0,11,58,78,49.0,147
SKU_113,Medicine_SKU_113,Painkiller,Capsule,190mg,173ml,BN9431,2022-07-17,2024-11-12,45.03,61.92,158,19,8,DIST_17,Distributor_DIST_17,UK,Hospital,2023-07-17,141,8730.72,Canceled,Paid,2023-07-20,2023-07-23,2023-07-31,Spring,0,0,91,15,52,52.666666666666664,158
SKU_114,Medicine_SKU_114,Painkiller,Syrup,398mg,289ml,BN1385,2022-04-26,2024-10-08,18.73,22.52,207,55,191,DIST_22,Distributor_DIST_22,USA,Pharmacy,2023-07-26,31,698.12,Pending,Unpaid,2023-07-29,2023-08-03,2023-07-31,Spring,0,0,45,64,98,69.0,207
SKU_115,Medicine_SKU_115,Painkiller,Capsule,296mg,420ml,BN7136,2022-12-31,2024-08-17,6.49,8.06,231,90,204,DIST_13,Distributor_DIST_13,Japan,Hospital,2023-07-17,74,596.44,Shipped,Paid,2023-07-22,2023-07-29,2023-07-31,Spring,0,0,92,79,60,77.0,231
SKU_116,Medicine_SKU_116,Antibiotic,Tablet,467mg,479ml,BN5671,2022-08-02,2024-04-16,23.02,41.16,138,12,39,DIST_17,Distributor_DIST_17,Japan,Wholesale,2023-07-26,19,782.04,Shipped,Partially Paid,2023-07-28,2023-08-04,2023-07-31,Spring,0,0,70,40,28,46.0,138
SKU_117,Medicine_SKU_117,Painkiller,Tablet,315mg,399ml,BN4084,2022-10-23,2023-12-14,34.3,46.78,131,94,56,DIST_46,Distributor_DIST_46,Germany,Pharmacy,2023-07-24,129,6034.62,Shipped,Unpaid,2023-07-26,2023-08-03,2023-07-31,Spring,0,0,40,65,26,43.666666666666664,131
SKU_118,Medicine_SKU_118,Antifungal,Syrup,138mg,325ml,BN2397,2022-08-27,2024-05-03,25.67,33.74,195,65,205,DIST_35,Distributor_DIST_35,USA,Wholesale,2023-07-21,49,1653.26,Canceled,Paid,2023-07-24,2023-07-30,2023-07-31,Spring,0,1,80,54,61,65.0,195
SKU_119,Medicine_SKU_119,Antiviral,Capsule,177mg,485ml,BN6874,2022-05-30,2023-11-10,41.71,59.75,148,18,201,DIST_38,Distributor_DIST_38,France,Hospital,2023-07-20,163,9739.25,Shipped,Partially Paid,2023-07-21,2023-07-31,2023-07-31,Spring,0,0,39,99,10,49.333333333333336,148
SKU_120,Medicine_SKU_120,Antibiotic,Tablet,163mg,481ml,BN5826,2022-12-03,2025-07-04,9.55,17.24,201,27,57,DIST_21,Distributor_DIST_21,Germany,Wholesale,2023-07-17,109,1879.1599999999999,Delivered,Unpaid,2023-07-22,2023-07-27,2023-07-31,Spring,0,1,65,51,85,67.0,201
SKU_121,Medicine_SKU_121,Antibiotic,Capsule,143mg,132ml,BN3077,2022-07-14,2024-03-21,15.52,27.94,219,55,26,DIST_8,Distributor_DIST_8,India,Hospital,2023-07-26,144,4023.36,Pending,Unpaid,2023-07-28,2023-08-01,2023-07-31,Spring,0,0,93,71,55,73.0,219
SKU_122,Medicine_SKU_122,Antifungal,Injection,190mg,269ml,BN8042,2022-11-19,2024-03-17,9.27,17.35,123,27,39,DIST_47,Distributor_DIST_47,UK,Hospital,2023-07-29,78,1353.3000000000002,Shipped,Unpaid,2023-08-01,2023-08-10,2023-07-31,Spring,0,1,58,27,38,41.0,123
SKU_123,Medicine_SKU_123,Painkiller,Syrup,174mg,419ml,BN5472,2022-08-20,2023-09-20,21.99,29.33,140,9,237,DIST_4,Distributor_DIST_4,India,Wholesale,2023-07-29,125,3666.25,Canceled,Unpaid,2023-08-02,2023-08-07,2023-07-31,Spring,0,0,46,58,36,46.666666666666664,140
SKU_124,Medicine_SKU_124,Antibiotic,Syrup,303mg,276ml,BN6218,2022-08-04,2023-08-31,19.28,30.21,221,85,206,DIST_47,Distributor_DIST_47,India,Retail,2023-07-19,155,4682.55,Pending,Unpaid,2023-07-20,2023-07-29,2023-07-31,Spring,0,0,83,63,75,73.66666666666667,221
SKU_125,Medicine_SKU_125,Antifungal,Tablet,90mg,219ml,BN8759,2022-10-06,2024-03-12,32.73,41.66,110,87,129,DIST_31,Distributor_DIST_31,Germany,Pharmacy,2023-07-13,94,3916.0399999999995,Pending,Paid,2023-07-18,2023-07-26,2023-07-31,Spring,1,0,36,67,7,36.666666666666664,110
SKU_126,Medicine_SKU_126,Antiviral,Syrup,437mg,146ml,BN2726,2022-04-01,2025-01-16,33.99,62.38,181,81,198,DIST_47,Distributor_DIST_47,Japan,Wholesale,2023-07-24,143,8920.34,Shipped,Unpaid,2023-07-29,2023-08-01,2023-07-31,Spring,1,0,61,100,20,60.333333333333336,181
SKU_127,Medicine_SKU_127,Antibiotic,Syrup,291mg,264ml,BN2794,2022-10-04,2025-04-17,31.07,37.41,87,78,144,DIST_31,Distributor_DIST_31,Germany,Hospital,2023-07-22,42,1571.2199999999998,Delivered,Partially Paid,2023-07-26,2023-07-30,2023-07-31,Spring,0,0,6,69,12,29.0,87
SKU_128,Medicine_SKU_128,Painkiller,Injection,479mg,239ml,BN9456,2022-07-03,2024-01-06,10.68,20.38,139,30,78,DIST_6,Distributor_DIST_6,France,Hospital,2023-07-23,81,1650.78,Pending,Unpaid,2023-07-24,2023-07-28,2023-07-31,Spring,0,0,87,6,46,46.333333333333336,139
SKU_129,Medicine_SKU_129,Painkiller,Injection,425mg,202ml,BN3450,2022-04-02,2023-05-23,26.24,35.44,116,66,48,DIST_43,Distributor_DIST_43,Germany,Pharmacy,2023-07-30,43,1523.9199999999998,Delivered,Partially Paid,2023-07-31,2023-08-10,2023-07-31,Spring,0,0,56,29,31,38.666666666666664,116
SKU_130,Medicine_SKU_130,Antifungal,Injection,436mg,276ml,BN7907,2022-07-08,2024-05-27,6.76,8.22,154,42,60,DIST_28,Distributor_DIST_28,USA,Wholesale,2023-07-18,184,1512.48,Shipped,Partially Paid,2023-07-21,2023-07-25,2023-07-31,Spring,0,1,37,77,40,51.333333333333336,154
SKU_131,Medicine_SKU_131,Antibiotic,Capsule,64mg,344ml,BN2995,2022-05-20,2024-09-25,20.84,29.36,63,7,236,DIST_3,Distributor_DIST_3,Germany,Wholesale,2023-07-20,55,1614.8,Delivered,Partially Paid,2023-07-23,2023-07-27,2023-07-31,Spring,0,0,50,8,5,21.0,63
SKU_132,Medicine_SKU_132,Antiviral,Syrup,76mg,498ml,BN3660,2022-07-23,2024-05-09,44.0,78.74,158,62,85,DIST_34,Distributor_DIST_34,Japan,Pharmacy,2023-07-20,64,5039.36,Canceled,Unpaid,2023-07-22,2023-07-29,2023-07-31,Spring,0,0,37,49,72,52.666666666666664,158
SKU_133,Medicine_SKU_133,Painkiller,Injection,331mg,314ml,BN1336,2022-07-30,2025-05-26,48.93,77.04,80,41,82,DIST_9,Distributor_DIST_9,France,Wholesale,2023-07-30,38,2927.5200000000004,Shipped,Unpaid,2023-07-31,2023-08-04,2023-07-31,Spring,0,0,22,49,9,26.666666666666668,80
SKU_134,Medicine_SKU_134,Antibiotic,Tablet,322mg,419ml,BN1470,2022-12-16,2025-08-10,25.06,43.82,202,87,60,DIST_50,Distributor_DIST_50,Germany,Pharmacy,2023-07-12,109,4776.38,Pending,Paid,2023-07-13,2023-07-20,2023-07-31,Spring,0,0,94,84,24,67.33333333333333,202
SKU_135,Medicine_SKU_135,Antibiotic,Syrup,302mg,271ml,BN4980,2022-06-10,2025-01-26,17.85,34.73,191,25,188,DIST_39,Distributor_DIST_39,France,Pharmacy,2023-07-14,37,1285.01,Pending,Partially Paid,2023-07-16,2023-07-25,2023-07-31,Spring,0,0,95,58,38,63.666666666666664,191
SKU_136,Medicine_SKU_136,Antifungal,Syrup,298mg,198ml,BN3347,2022-05-18,2024-11-13,36.13,45.32,202,9,51,DIST_19,Distributor_DIST_19,India,Pharmacy,2023-07-29,47,2130.04,Shipped,Paid,2023-07-31,2023-08-06,2023-07-31,Spring,0,0,38,92,72,67.33333333333333,202
SKU_137,Medicine_SKU_137,Painkiller,Syrup,75mg,389ml,BN6291,2022-11-18,2024-04-09,21.36,31.67,132,25,53,DIST_34,Distributor_DIST_34,India,Wholesale,2023-07-28,167,5288.89,Canceled,Unpaid,2023-07-31,2023-08-06,2023-07-31,Spring,0,0,35,67,30,44.0,132
SKU_138,Medicine_SKU_138,Antiviral,Syrup,384mg,214ml,BN3379,2022-06-14,2023-11-15,48.95,80.29,235,24,129,DIST_9,Distributor_DIST_9,France,Hospital,2023-07-17,89,7145.81,Canceled,Paid,2023-07-20,2023-07-30,2023-07-31,Spring,0,0,99,93,43,78.33333333333333,235
SKU_139,Medicine_SKU_139,Antiviral,Injection,142mg,119ml,BN1108,2022-05-06,2024-01-12,19.86,35.06,185,97,20,DIST_25,Distributor_DIST_25,France,Hospital,2023-07-27,27,946.6200000000001,Pending,Paid,2023-07-29,2023-08-08,2023-07-31,Spring,1,1,96,76,13,61.666666666666664,185
SKU_140,Medicine_SKU_140,Antiviral,Tablet,247mg,499ml,BN9340,2022-05-25,2025-02-07,17.67,30.07,118,34,83,DIST_9,Distributor_DIST_9,Japan,Wholesale,2023-07-25,112,3367.84,Shipped,Partially Paid,2023-07-29,2023-08-06,2023-07-31,Spring,0,0,30,47,41,39.333333333333336,118
SKU_141,Medicine_SKU_141,Antiviral,Capsule,355mg,492ml,BN2388,2022-05-12,2024-05-06,7.19,9.51,224,92,-26,DIST_40,Distributor_DIST_40,Germany,Retail,2023-07-22,21,199.71,Pending,Unpaid,2023-07-26,2023-07-30,2023-07-31,Spring,0,0,86,82,56,74.66666666666667,224
SKU_142,Medicine_SKU_142,Antibiotic,Syrup,137mg,344ml,BN8074,2022-05-29,2023-06-24,26.33,39.04,92,74,199,DIST_18,Distributor_DIST_18,Japan,Hospital,2023-07-20,148,5777.92,Shipped,Partially Paid,2023-07-25,2023-08-04,2023-07-31,Spring,0,0,12,41,39,30.666666666666668,92
SKU_143,Medicine_SKU_143,Antifungal,Capsule,460mg,432ml,BN9639,2022-08-07,2025-02-10,5.23,8.27,186,40,101,DIST_13,Distributor_DIST_13,France,Wholesale,2023-07-30,141,1166.07,Canceled,Paid,2023-08-01,2023-08-10,2023-07-31,Spring,0,0,72,79,35,62.0,186
SKU_144,Medicine_SKU_144,Antibiotic,Tablet,355mg,273ml,BN4142,2022-07-15,2024-09-02,7.2,12.21,133,71,163,DIST_5,Distributor_DIST_5,Germany,Pharmacy,2023-07-13,13,158.73000000000002,Delivered,Partially Paid,2023-07-15,2023-07-24,2023-07-31,Spring,0,0,76,26,31,44.333333333333336,133
SKU_145,Medicine_SKU_145,Antibiotic,Tablet,87mg,371ml,BN9527,2022-03-25,2024-01-31,47.77,83.6,134,7,125,DIST_32,Distributor_DIST_32,India,Hospital,2023-07-28,136,11369.599999999999,Canceled,Paid,2023-07-29,2023-08-06,2023-07-31,Spring,0,0,57,44,33,44.666666666666664,134
SKU_146,Medicine_SKU_146,Antibiotic,Capsule,478mg,373ml,BN9070,2022-08-09,2024-04-17,12.65,18.29,195,89,142,DIST_17,Distributor_DIST_17,Germany,Pharmacy,2023-07-21,194,3548.2599999999998,Delivered,Unpaid,2023-07-23,2023-07-26,2023-07-31,Spring,0,0,76,76,43,65.0,195
SKU_147,Medicine_SKU_147,Painkiller,Injection,252mg,350ml,BN6860,2022-12-18,2024-09-27,10.76,20.95,173,91,-73,DIST_5,Distributor_DIST_5,India,Hospital,2023-07-19,111,2325.45,Canceled,Partially Paid,2023-07-23,2023-07-27,2023-07-31,Spring,0,0,65,62,46,57.666666666666664,173
SKU_148,Medicine_SKU_148,Antibiotic,Tablet,338mg,265ml,BN4921,2022-12-06,2024-08-28,9.18,13.32,235,46,254,DIST_1,Distributor_DIST_1,India,Pharmacy,2023-07-29,128,1704.96,Delivered,Paid,2023-08-02,2023-08-07,2023-07-31,Spring,0,0,44,97,94,78.33333333333333,235
