SKU,Stock In,Stock Out,Stock Balance,Days_Until_Expiry,Lead_Time,Season,Holiday,Promotion,Lag_1,Lag_2,Lag_3,Moving Average,Demand Forecast,Order_Day,Order_Month,Order_Weekday,Days_Since_Last_Order
9,52,95,0,-611,7,0,0,0,14,65,16,31.666666666666668,95,13,8,6,1.0
10,0,73,0,-204,13,0,0,0,47,64,55,55.333333333333336,166,20,8,6,7.0
11,16,6,10,191,6,0,0,0,31,42,19,30.666666666666668,92,23,8,2,3.0
13,0,50,0,20,6,0,0,0,95,45,93,77.66666666666667,233,17,8,3,-6.0
14,0,50,0,-352,7,0,0,0,32,82,98,70.66666666666667,212,27,8,6,10.0
15,138,94,44,-176,11,0,0,0,59,11,58,42.666666666666664,128,30,8,2,3.0
16,62,70,0,158,13,0,0,0,19,91,15,41.666666666666664,125,16,8,2,-14.0
17,0,72,0,-240,14,0,0,0,55,45,64,54.666666666666664,164,16,8,2,0.0
18,0,82,0,-140,10,0,0,1,90,92,79,87.0,261,30,8,2,14.0
19,0,37,0,-57,13,0,0,0,12,70,40,40.666666666666664,122,11,8,4,-19.0
20,0,47,0,-91,5,0,0,0,94,40,65,66.33333333333333,199,14,8,0,3.0
21,0,52,0,-175,4,0,0,1,65,80,54,66.33333333333333,199,12,8,5,-2.0
22,0,57,0,15,8,0,1,0,18,39,99,52.0,156,27,8,6,15.0
24,33,90,0,-584,11,0,1,0,27,65,51,47.666666666666664,143,11,8,4,-16.0
25,7,33,0,-310,10,0,0,1,55,93,71,73.0,219,27,8,6,16.0
26,59,98,0,-290,14,0,0,1,27,58,27,37.333333333333336,112,26,8,5,-1.0
27,0,78,0,-274,10,0,0,0,9,46,58,37.666666666666664,113,24,8,3,-2.0
28,0,14,0,-387,8,0,0,0,85,83,63,77.0,231,23,8,2,-1.0
29,0,37,0,-571,11,0,0,0,87,36,67,63.333333333333336,190,11,8,4,-12.0
30,0,61,0,-117,5,0,0,0,81,61,100,80.66666666666667,242,19,8,5,8.0
31,0,73,0,-220,8,0,0,0,78,6,69,51.0,153,18,8,4,-1.0
32,0,56,0,-207,13,0,0,0,30,87,6,41.0,123,14,8,0,-4.0
33,0,45,0,-61,10,0,0,1,66,56,29,50.333333333333336,151,25,8,4,11.0
35,17,77,0,65,4,0,0,0,42,37,77,52.0,156,23,8,2,-2.0
36,0,51,0,-169,10,0,0,0,7,50,8,21.666666666666668,65,22,8,1,-1.0
37,0,70,0,-4,11,0,0,0,62,37,49,49.333333333333336,148,15,8,1,-7.0
38,0,62,0,-551,3,0,0,0,41,22,49,37.333333333333336,112,19,8,5,4.0
39,21,81,0,-463,8,0,0,0,87,94,84,88.33333333333333,265,14,8,0,-5.0
40,0,73,0,-120,11,0,0,1,25,95,58,59.333333333333336,178,11,8,4,-3.0
41,15,66,0,194,12,0,0,0,9,38,92,46.333333333333336,139,17,8,3,6.0
42,0,20,0,-378,11,0,0,0,25,35,67,42.333333333333336,127,26,8,5,9.0
43,0,67,0,24,11,0,0,0,24,99,93,72.0,216,13,8,6,-13.0
44,21,41,0,-396,13,0,0,0,97,96,76,89.66666666666667,269,30,8,2,17.0
46,0,20,0,13,9,0,0,1,34,30,47,37.0,111,21,8,0,-9.0
47,99,73,26,-118,8,0,0,0,92,86,82,86.66666666666667,260,24,8,3,3.0
48,0,75,0,-83,6,0,0,0,74,12,41,42.333333333333336,127,19,8,5,-5.0
49,0,15,0,-525,13,0,0,0,40,72,79,63.666666666666664,191,18,8,4,-1.0
50,0,60,0,-141,9,0,0,0,71,76,26,57.666666666666664,173,20,8,6,2.0
51,0,98,0,-53,15,0,0,0,7,57,44,36.0,108,26,8,5,6.0
52,0,81,0,-51,6,0,0,1,89,76,76,80.33333333333333,241,14,8,0,-12.0
53,170,97,73,-112,11,0,0,0,91,65,62,72.66666666666667,218,13,8,6,-1.0
54,0,90,0,-260,8,0,1,0,46,44,97,62.333333333333336,187,16,8,2,3.0
55,75,93,0,-126,13,0,0,0,15,15,34,21.333333333333332,64,12,8,5,-4.0
57,0,59,0,-455,3,0,0,1,69,66,39,58.0,174,26,8,5,14.0
0,0,19,0,253,5,0,0,0,89,57,39,61.666666666666664,185,18,9,0,23.0
62,101,76,25,-213,6,0,0,0,98,56,95,83.0,249,15,9,4,-3.0
73,0,23,0,160,15,0,1,1,32,84,35,50.333333333333336,151,13,9,2,-2.0
84,70,90,0,-143,13,0,0,1,98,95,60,84.33333333333333,253,24,9,6,11.0
95,100,53,47,-26,9,0,0,0,69,56,13,46.0,138,28,9,3,4.0
106,58,17,41,-422,4,0,0,0,50,90,28,56.0,168,11,9,0,-17.0
117,0,78,0,-172,11,0,0,0,42,40,62,48.0,144,15,9,4,4.0
128,0,37,0,-565,3,0,0,0,29,11,62,34.0,102,23,9,5,8.0
139,146,95,51,-189,7,0,0,0,46,32,82,53.333333333333336,160,27,9,2,4.0
1,0,22,0,-151,11,0,0,0,19,8,73,33.333333333333336,100,13,9,2,-14.0
12,172,60,112,-151,6,0,0,0,79,48,80,69.0,207,19,9,1,6.0
23,14,97,0,-153,7,0,0,0,52,51,50,51.0,153,12,9,1,-7.0
34,0,11,0,-12,8,0,0,0,30,45,13,29.333333333333332,88,21,9,3,9.0
45,0,62,0,-117,12,0,0,0,41,44,94,59.666666666666664,179,10,9,6,-11.0
56,0,48,0,90,7,0,0,0,49,79,76,68.0,204,10,9,6,0.0
58,0,5,0,-137,14,0,0,0,61,90,94,81.66666666666667,245,16,9,5,6.0
59,25,8,17,-556,12,0,0,0,31,10,70,37.0,111,15,9,4,-1.0
60,79,46,33,144,10,0,0,0,98,55,62,71.66666666666667,215,21,9,3,6.0
61,86,31,55,-369,5,0,0,1,36,40,53,43.0,129,14,9,3,-7.0
63,0,19,0,27,8,0,0,0,53,94,85,77.33333333333333,232,13,9,2,-1.0
64,59,53,6,-401,11,0,0,0,66,48,15,43.0,129,19,9,1,6.0
65,27,53,0,139,9,0,0,1,70,84,89,81.0,243,12,9,1,-7.0
66,161,60,101,-347,7,0,0,0,86,84,21,63.666666666666664,191,21,9,3,9.0
67,0,5,0,-302,7,0,0,0,49,40,65,51.333333333333336,154,10,9,6,-11.0
68,124,54,70,-488,9,0,0,0,82,21,80,61.0,183,22,9,4,12.0
69,0,82,0,-47,7,0,0,0,77,5,86,56.0,168,25,9,0,3.0
70,10,61,0,118,6,0,0,0,94,74,22,63.333333333333336,190,28,9,3,3.0
71,86,51,35,-374,13,0,1,0,99,44,78,73.66666666666667,221,28,9,3,0.0
72,0,99,0,-129,13,0,0,0,7,32,17,18.666666666666668,56,20,9,2,-8.0
74,0,20,0,72,6,0,0,0,60,22,37,39.666666666666664,119,29,9,4,9.0
75,97,75,22,-301,3,0,0,0,42,82,37,53.666666666666664,161,27,9,2,-2.0
76,0,34,0,-410,10,0,0,0,19,5,11,11.666666666666666,35,13,9,2,-14.0
77,0,61,0,-102,3,0,0,1,73,42,17,44.0,132,15,9,4,2.0
78,0,21,0,-111,9,0,0,0,17,97,51,55.0,165,27,9,2,12.0
79,4,27,0,-146,5,0,0,0,78,49,74,67.0,201,16,9,5,-11.0
80,164,92,72,-54,10,0,0,0,33,84,59,58.666666666666664,176,21,9,3,5.0
81,0,34,0,-192,12,0,0,0,10,88,7,35.0,105,14,9,3,-7.0
82,0,22,0,-103,5,0,0,0,15,53,90,52.666666666666664,158,20,9,2,6.0
83,0,77,0,-102,6,0,0,1,53,80,31,54.666666666666664,164,11,9,0,-9.0
85,51,39,12,-418,8,0,0,0,84,78,92,84.66666666666667,254,25,9,0,14.0
86,0,38,0,-394,7,0,0,1,39,34,58,43.666666666666664,131,22,9,4,-3.0
87,37,47,0,232,6,0,0,1,96,68,100,88.0,264,18,9,0,-4.0
88,0,69,0,-152,11,0,0,0,97,36,66,66.33333333333333,199,18,9,0,0.0
89,0,6,0,-328,7,0,0,0,69,89,59,72.33333333333333,217,14,9,3,-4.0
90,0,59,0,-405,12,0,0,0,82,30,64,58.666666666666664,176,21,9,3,7.0
91,0,99,0,51,12,0,0,0,52,16,5,24.333333333333332,73,10,9,6,-11.0
92,0,77,0,-100,7,0,0,1,77,97,26,66.66666666666667,200,14,9,3,4.0
93,0,65,0,-364,14,0,0,0,60,55,6,40.333333333333336,121,29,9,4,15.0
94,0,11,0,-267,13,0,0,0,50,98,27,58.333333333333336,175,19,9,1,-10.0
96,126,19,107,-45,13,0,0,0,94,58,47,66.33333333333333,199,29,9,4,10.0
97,0,36,0,-295,11,0,0,0,10,8,93,37.0,111,22,9,4,-7.0
98,0,32,0,-25,7,0,0,0,31,84,41,52.0,156,21,9,3,-1.0
99,0,15,0,-144,8,0,1,0,85,88,55,76.0,228,12,9,1,-9.0
100,144,33,111,90,6,0,0,0,74,64,37,58.333333333333336,175,27,9,2,15.0
101,114,37,77,-121,3,0,0,0,21,95,83,66.33333333333333,199,15,9,4,-12.0
102,0,16,0,-367,9,0,0,0,55,74,76,68.33333333333333,205,21,9,3,6.0
103,0,57,0,40,6,0,0,0,52,8,47,35.666666666666664,107,12,9,1,-9.0
104,0,22,0,-414,12,0,0,0,13,99,35,49.0,147,13,9,2,1.0
105,0,67,0,142,12,0,0,0,7,67,39,37.666666666666664,113,28,9,3,15.0
107,90,91,0,323,4,0,0,0,98,99,78,91.66666666666669,275,28,9,3,0.0
108,1,81,0,-231,7,0,0,1,83,68,91,80.66666666666667,242,23,9,5,-5.0
109,32,32,0,4,9,0,0,0,59,61,72,64.0,192,21,9,3,-2.0
110,0,6,0,-364,11,0,0,0,49,87,55,63.666666666666664,191,11,9,0,-10.0
111,64,68,0,287,4,0,0,0,67,10,71,49.333333333333336,148,24,9,6,13.0
112,12,87,0,41,13,0,0,0,10,23,45,26.0,78,23,9,5,-1.0
113,126,28,98,-415,12,0,0,1,63,74,11,49.333333333333336,148,13,9,2,-10.0
114,21,91,0,-90,10,0,0,0,89,72,58,73.0,219,11,9,0,-2.0
115,111,86,25,-234,11,0,0,0,64,9,29,34.0,102,29,9,4,18.0
116,7,9,0,-348,8,0,0,0,5,26,90,40.333333333333336,121,18,9,0,-11.0
118,0,16,0,-390,8,0,1,0,92,38,22,50.666666666666664,152,11,9,0,-7.0
119,121,98,23,-108,5,0,0,0,71,12,43,42.0,126,15,9,4,4.0
120,0,33,0,-84,8,0,0,0,86,64,86,78.66666666666667,236,29,9,4,14.0
121,55,99,0,-378,13,0,1,0,44,44,51,46.333333333333336,139,10,9,6,-19.0
122,0,91,0,-5,5,0,0,0,41,43,13,32.333333333333336,97,16,9,5,6.0
123,150,96,54,-252,6,0,0,0,87,15,79,60.333333333333336,181,23,9,5,7.0
124,70,69,1,-494,4,0,1,0,93,49,57,66.33333333333333,199,14,9,3,-9.0
125,0,78,0,-445,6,0,0,0,53,31,32,38.666666666666664,116,14,9,3,0.0
126,114,86,28,78,6,0,0,0,78,94,73,81.66666666666667,245,14,9,3,0.0
127,46,84,0,170,10,0,0,1,45,46,94,61.666666666666664,185,28,9,3,14.0
129,0,45,0,8,10,0,0,0,55,10,5,23.333333333333332,70,24,9,6,-4.0
130,0,10,0,15,9,0,0,0,91,29,74,64.66666666666667,194,18,9,0,-6.0
131,199,77,122,-187,8,0,0,0,73,100,65,79.33333333333333,238,27,9,2,9.0
132,0,29,0,-514,8,0,0,0,18,37,19,24.666666666666668,74,15,9,4,-12.0
133,154,56,98,-146,8,0,0,0,54,83,55,64.0,192,19,9,1,4.0
134,0,22,0,-205,12,0,0,0,88,26,98,70.66666666666667,212,23,9,5,4.0
135,24,74,0,288,6,0,0,0,19,36,63,39.333333333333336,118,10,9,6,-13.0
136,0,63,0,-578,12,0,0,0,54,12,29,31.666666666666668,95,12,9,1,2.0
137,167,42,125,-101,11,0,1,1,65,90,24,59.666666666666664,179,22,9,4,10.0
138,100,54,46,-56,6,0,0,0,82,84,39,68.33333333333333,205,18,9,0,-4.0
140,0,26,0,90,12,0,0,0,71,5,35,37.0,111,23,9,5,5.0
141,10,37,0,-345,3,0,0,0,25,8,98,43.666666666666664,131,15,9,4,-8.0
142,141,99,42,-440,8,0,0,0,81,60,88,76.33333333333333,229,16,9,5,1.0
143,129,23,106,-222,5,0,0,0,91,39,58,62.666666666666664,188,12,9,1,-4.0
144,116,35,81,125,7,0,0,0,98,58,49,68.33333333333333,205,10,9,6,-2.0
145,0,31,0,-33,7,0,0,1,22,63,13,32.666666666666664,98,23,9,5,13.0
146,0,10,0,-339,10,0,0,0,55,24,60,46.333333333333336,139,16,9,5,-7.0
147,138,64,74,-61,8,0,0,0,80,48,57,61.666666666666664,185,16,9,5,0.0
148,44,25,19,-345,9,0,0,0,42,82,93,72.33333333333333,217,29,9,4,13.0
149,0,36,0,-241,6,0,0,0,34,9,83,42.0,126,23,9,5,-6.0
2,65,13,52,-117,9,0,0,0,71,62,29,54.0,162,23,9,5,0.0
3,74,49,25,318,13,0,0,0,43,21,51,38.333333333333336,115,14,9,3,-9.0
4,0,24,0,0,12,0,0,1,62,7,11,26.666666666666668,80,13,9,2,-1.0
5,0,72,0,-526,6,0,0,0,82,59,51,64.0,192,26,9,1,13.0
6,118,15,103,-147,8,0,0,1,79,75,22,58.666666666666664,176,17,9,6,-9.0
7,106,91,15,-390,14,0,0,0,67,38,28,44.333333333333336,133,26,9,1,9.0
8,0,75,0,-555,12,0,0,0,90,6,73,56.333333333333336,169,10,9,6,-16.0
9,141,89,52,57,12,0,0,0,95,14,65,58.0,174,19,9,1,9.0
10,48,57,0,-42,13,0,0,0,73,47,64,61.333333333333336,184,29,9,4,10.0
11,102,86,16,-298,11,0,0,0,6,31,42,26.333333333333332,79,28,9,3,-1.0
13,0,78,0,-613,5,0,0,0,50,95,45,63.333333333333336,190,17,9,6,-11.0
14,24,29,0,-529,7,0,0,1,50,32,82,54.666666666666664,164,29,9,4,12.0
15,205,67,138,156,8,0,0,0,94,59,11,54.666666666666664,164,24,9,6,-5.0
16,97,35,62,-153,12,0,0,0,70,19,91,60.0,180,16,9,5,-8.0
17,0,50,0,-581,8,0,0,0,72,55,45,57.333333333333336,172,14,9,3,-2.0
18,0,79,0,-97,8,0,0,0,82,90,92,88.0,264,17,9,6,3.0
19,56,58,0,-522,9,0,0,0,37,12,70,39.666666666666664,119,29,9,4,12.0
20,1,10,0,-526,5,0,1,0,47,94,40,60.333333333333336,181,18,9,0,-11.0
21,0,21,0,55,8,0,0,0,52,65,80,65.66666666666667,197,10,9,6,-8.0
22,0,19,0,174,12,0,0,0,57,18,39,38.0,114,18,9,0,8.0
24,76,43,33,-278,7,0,0,1,90,27,65,60.666666666666664,182,20,9,2,2.0
25,93,86,7,-36,15,0,0,0,33,55,93,60.333333333333336,181,10,9,6,-10.0
26,76,17,59,-589,6,0,0,1,98,27,58,61.0,183,14,9,3,4.0
27,0,86,0,-102,11,0,0,0,78,9,46,44.333333333333336,133,19,9,1,5.0
28,0,39,0,57,10,0,0,0,14,85,83,60.666666666666664,182,27,9,2,8.0
29,0,72,0,343,11,0,0,0,37,87,36,53.333333333333336,160,26,9,1,-1.0
30,0,92,0,-351,4,0,0,0,61,81,61,67.66666666666667,203,25,9,0,-1.0
31,0,61,0,51,13,0,0,0,73,78,6,52.333333333333336,157,13,9,2,-12.0
32,0,15,0,-248,9,0,0,0,56,30,87,57.666666666666664,173,12,9,1,-1.0
33,32,35,0,60,4,0,0,0,45,66,56,55.666666666666664,167,27,9,2,15.0
35,106,89,17,-562,9,0,0,1,77,42,37,52.0,156,15,9,4,-12.0
36,0,100,0,-514,14,0,0,0,51,7,50,36.0,108,24,9,6,9.0
37,34,49,0,-168,8,0,1,1,70,62,37,56.333333333333336,169,23,9,5,-1.0
38,0,14,0,-37,10,0,0,0,62,41,22,41.666666666666664,125,16,9,5,-7.0
39,50,29,21,-396,9,0,0,0,81,87,94,87.33333333333333,262,26,9,1,10.0
40,0,68,0,-175,9,0,0,1,73,25,95,64.33333333333333,193,15,9,4,-11.0
41,106,91,15,236,9,0,1,0,66,9,38,37.666666666666664,113,28,9,3,13.0
42,0,30,0,-364,13,0,0,0,20,25,35,26.666666666666668,80,21,9,3,-7.0
43,21,83,0,-398,7,0,0,0,67,24,99,63.333333333333336,190,13,9,2,-8.0
44,78,57,21,-148,13,0,0,0,41,97,96,78.0,234,15,9,4,2.0
46,0,52,0,184,7,0,0,0,20,34,30,28.0,84,11,9,0,-4.0
47,174,75,99,124,9,0,0,0,73,92,86,83.66666666666667,251,15,9,4,4.0
48,0,68,0,-192,12,0,0,1,75,74,12,53.666666666666664,161,15,9,4,0.0
49,0,22,0,-217,4,0,0,0,15,40,72,42.333333333333336,127,13,9,2,-2.0
50,0,35,0,-125,12,0,0,0,60,71,76,69.0,207,20,9,2,7.0
51,0,20,0,-298,10,0,0,1,98,7,57,54.0,162,27,9,2,7.0
52,3,64,0,-347,4,0,0,0,81,89,76,82.0,246,13,9,2,-14.0
53,209,39,170,62,7,0,0,0,97,91,65,84.33333333333333,253,25,9,0,12.0
54,0,23,0,-465,9,0,1,0,90,46,44,60.0,180,20,9,2,-5.0
55,105,30,75,-353,7,0,1,0,93,15,15,41.0,123,11,9,0,-9.0
57,0,78,0,-538,10,0,1,0,59,69,66,64.66666666666667,194,25,9,0,14.0
0,165,39,126,-168,11,0,0,0,19,89,57,55.0,165,11,10,2,16.0
62,230,49,181,36,7,0,0,0,76,98,56,76.66666666666667,230,20,10,4,9.0
73,139,35,104,104,4,0,0,0,23,32,84,46.333333333333336,139,29,10,6,9.0
84,283,30,253,-216,8,0,0,0,90,98,95,94.33333333333331,283,26,10,3,-3.0
95,178,31,147,-202,6,0,0,1,53,69,56,59.333333333333336,178,12,10,3,-14.0
106,157,41,116,15,10,0,0,0,17,50,90,52.333333333333336,157,18,10,2,6.0
117,160,82,78,-376,9,0,0,1,78,42,40,53.333333333333336,160,22,10,6,4.0
128,77,66,11,-17,5,0,0,0,37,29,11,25.666666666666668,77,26,10,3,4.0
139,173,19,154,-197,7,0,0,0,95,46,32,57.666666666666664,173,27,10,4,1.0
1,49,44,5,-424,11,0,0,0,22,19,8,16.333333333333332,49,28,10,5,1.0
12,82,97,0,-498,13,0,0,1,60,79,48,62.333333333333336,187,21,10,5,-7.0
23,200,90,110,49,7,0,0,0,97,52,51,66.66666666666667,200,30,10,0,9.0
34,86,63,23,209,5,0,0,0,11,30,45,28.666666666666668,86,11,10,2,-19.0
45,147,94,53,-484,10,0,0,0,62,41,44,49.0,147,22,10,6,11.0
56,176,31,145,-455,8,0,0,1,48,49,79,58.666666666666664,176,28,10,5,6.0
58,156,7,149,-349,7,0,0,0,5,61,90,52.0,156,16,10,0,-12.0
59,7,31,0,-377,9,0,0,0,8,31,10,16.333333333333332,49,21,10,5,5.0
60,199,55,144,39,8,0,0,0,46,98,55,66.33333333333333,199,28,10,5,7.0
61,36,57,0,-81,13,0,0,0,31,36,40,35.666666666666664,107,12,10,3,-16.0
63,166,49,117,202,13,0,0,0,19,53,94,55.333333333333336,166,24,10,1,12.0
64,167,21,146,167,14,0,0,0,53,66,48,55.666666666666664,167,27,10,4,3.0
65,207,60,147,111,4,0,0,0,53,70,84,69.0,207,25,10,2,-2.0
66,230,17,213,214,8,0,0,0,60,86,84,76.66666666666667,230,20,10,4,-5.0
67,94,49,45,-81,11,0,0,0,5,49,40,31.333333333333332,94,25,10,2,5.0
68,12,45,0,-233,9,0,0,1,54,82,21,52.333333333333336,157,18,10,2,-7.0
69,164,76,88,337,9,0,1,0,82,77,5,54.666666666666664,164,12,10,3,-6.0
70,229,33,196,30,13,0,1,0,61,94,74,76.33333333333333,229,15,10,6,3.0
71,194,69,125,-264,6,0,0,1,51,99,44,64.66666666666667,194,20,10,4,5.0
72,138,52,86,-311,5,0,1,0,99,7,32,46.0,138,20,10,4,0.0
74,102,100,2,-96,8,0,0,0,20,60,22,34.0,102,12,10,3,-8.0
75,199,93,106,-43,14,0,0,0,75,42,82,66.33333333333333,199,14,10,5,2.0
76,58,36,22,-147,8,0,0,0,34,19,5,19.333333333333332,58,25,10,2,11.0
77,176,35,141,-100,9,0,0,0,61,73,42,58.666666666666664,176,21,10,5,-4.0
78,135,19,116,-73,10,0,0,1,21,17,97,45.0,135,26,10,3,5.0
79,154,77,77,-229,8,0,0,0,27,78,49,51.333333333333336,154,26,10,3,0.0
80,209,25,184,-471,10,0,0,0,92,33,84,69.66666666666667,209,19,10,3,-7.0
81,132,39,93,-486,7,0,0,0,34,10,88,44.0,132,23,10,0,4.0
82,90,64,26,-15,7,0,0,1,22,15,53,30.0,90,14,10,5,-9.0
83,210,44,166,-334,12,0,0,0,77,53,80,70.0,210,25,10,2,11.0
85,201,58,143,119,7,0,0,0,39,84,78,67.0,201,20,10,4,-5.0
86,111,50,61,-390,12,0,0,0,38,39,34,37.0,111,18,10,2,-2.0
87,211,89,122,-281,14,0,0,0,47,96,68,70.33333333333333,211,27,10,4,9.0
88,202,70,132,159,5,0,1,0,69,97,36,67.33333333333333,202,14,10,5,-13.0
89,164,60,104,-74,11,0,0,0,6,69,89,54.666666666666664,164,15,10,6,1.0
90,171,91,80,42,13,0,0,0,59,82,30,57.0,171,28,10,5,13.0
91,167,85,82,78,5,0,0,0,99,52,16,55.666666666666664,167,13,10,4,-15.0
92,251,28,223,301,14,0,0,0,77,77,97,83.66666666666667,251,16,10,0,3.0
93,180,89,91,24,7,0,0,0,65,60,55,60.0,180,14,10,5,-2.0
94,159,64,95,-552,13,0,0,0,11,50,98,53.0,159,24,10,1,10.0
96,171,24,147,221,7,0,0,0,19,94,58,57.0,171,14,10,5,-10.0
97,8,62,0,62,7,0,0,0,36,10,8,18.0,54,29,10,6,15.0
98,147,67,80,-72,8,0,1,1,32,31,84,49.0,147,20,10,4,-9.0
99,188,53,135,146,13,0,0,1,15,85,88,62.666666666666664,188,13,10,4,-7.0
100,11,38,0,-357,9,0,0,0,33,74,64,57.0,171,13,10,4,0.0
101,37,76,0,-89,7,0,0,0,37,21,95,51.0,153,22,10,6,9.0
102,145,89,56,24,9,0,0,0,16,55,74,48.333333333333336,145,25,10,2,3.0
103,117,22,95,-414,12,0,0,0,57,52,8,39.0,117,25,10,2,0.0
104,134,30,104,-304,5,0,0,0,22,13,99,44.666666666666664,134,26,10,3,1.0
105,141,36,105,-381,14,0,0,0,67,7,67,47.0,141,20,10,4,-6.0
107,288,81,207,-153,8,0,0,0,91,98,99,96.0,288,23,10,0,3.0
108,232,30,202,239,10,0,0,0,81,83,68,77.33333333333333,232,19,10,3,-4.0
109,152,46,106,-477,9,0,0,0,32,59,61,50.666666666666664,152,25,10,2,6.0
110,142,36,106,-118,10,0,0,0,6,49,87,47.333333333333336,142,27,10,4,2.0
111,145,79,66,-180,13,0,0,1,68,67,10,48.333333333333336,145,23,10,0,-4.0
112,120,64,56,144,12,0,0,0,87,10,23,40.0,120,30,10,0,7.0
113,39,78,0,-407,13,0,0,1,28,63,74,55.0,165,20,10,4,-10.0
114,252,80,172,212,9,0,0,1,91,89,72,84.0,252,16,10,0,-4.0
115,1,49,0,-512,13,0,0,0,86,64,9,53.0,159,20,10,4,4.0
116,40,8,32,-448,10,0,0,0,9,5,26,13.333333333333334,40,24,10,1,4.0
118,146,57,89,-248,9,0,0,0,16,92,38,48.666666666666664,146,11,10,2,-13.0
119,18,78,0,-20,8,0,1,0,98,71,12,60.333333333333336,181,15,10,6,4.0
120,183,92,91,-141,3,0,0,0,33,86,64,61.0,183,18,10,2,3.0
121,187,98,89,-266,8,0,0,0,99,44,44,62.333333333333336,187,28,10,5,10.0
122,175,19,156,55,7,0,0,0,91,41,43,58.333333333333336,175,21,10,5,-7.0
123,198,26,172,-126,10,0,0,0,96,87,15,66.0,198,30,10,0,9.0
124,211,30,181,211,4,0,0,0,69,93,49,70.33333333333333,211,29,10,6,-1.0
125,162,62,100,60,7,0,0,1,78,53,31,54.0,162,30,10,0,1.0
126,258,39,219,48,10,0,0,0,86,78,94,86.0,258,29,10,6,-1.0
127,175,93,82,-215,7,0,0,0,84,45,46,58.333333333333336,175,17,10,1,-12.0
129,110,19,91,141,8,0,0,0,45,55,10,36.666666666666664,110,30,10,0,13.0
130,130,47,83,6,13,0,1,0,10,91,29,43.333333333333336,130,20,10,4,-10.0
131,250,30,220,237,12,0,0,0,77,73,100,83.33333333333333,250,29,10,6,9.0
132,84,88,0,-78,8,0,0,0,29,18,37,28.0,84,14,10,5,-15.0
133,28,67,0,37,10,0,0,1,56,54,83,64.33333333333333,193,20,10,4,6.0
134,136,7,129,-84,12,0,0,0,22,88,26,45.333333333333336,136,20,10,4,0.0
135,129,71,58,81,5,0,0,1,74,19,36,43.0,129,17,10,1,-3.0
136,129,77,52,363,11,0,0,0,63,54,12,43.0,129,16,10,0,-1.0
137,35,65,0,-355,8,0,1,0,42,65,90,65.66666666666667,197,15,10,6,-1.0
138,220,60,160,-134,15,0,0,0,54,82,84,73.33333333333333,220,14,10,5,-1.0
140,102,17,85,113,6,0,0,0,26,71,5,34.0,102,25,10,2,11.0
141,70,28,42,-281,10,0,0,0,37,25,8,23.333333333333332,70,22,10,6,-3.0
142,240,14,226,150,7,0,0,0,99,81,60,80.0,240,18,10,2,-4.0
143,46,70,0,-190,10,0,0,1,23,91,39,51.0,153,28,10,5,10.0
144,191,52,139,-248,8,0,0,1,35,98,58,63.666666666666664,191,12,10,3,-16.0
145,116,92,24,-186,9,0,0,0,31,22,63,38.666666666666664,116,23,10,0,11.0
146,89,71,18,95,10,0,0,0,10,55,24,29.666666666666668,89,25,10,2,2.0
147,192,10,182,-119,10,0,0,0,64,80,48,64.0,192,15,10,6,-10.0
148,149,23,126,297,6,0,0,0,25,42,82,49.666666666666664,149,16,10,0,1.0
149,79,51,28,75,8,0,0,0,36,34,9,26.333333333333332,79,16,10,0,0.0
2,146,30,116,8,9,0,0,0,13,71,62,48.666666666666664,146,27,10,4,11.0
3,21,60,0,-330,12,0,0,0,49,43,21,37.666666666666664,113,12,10,3,-15.0
4,93,18,75,-352,13,0,0,1,24,62,7,31.0,93,18,10,2,6.0
5,213,83,130,120,8,0,0,0,72,82,59,71.0,213,17,10,1,-1.0
6,169,13,156,-200,6,0,0,0,15,79,75,56.333333333333336,169,21,10,5,4.0
7,196,49,147,-44,3,0,0,0,91,67,38,65.33333333333333,196,26,10,3,5.0
8,171,12,159,-44,7,0,0,0,75,90,6,57.0,171,24,10,1,-2.0
9,198,19,179,-319,13,0,0,0,89,95,14,66.0,198,15,10,6,-9.0
10,177,98,79,-527,5,0,0,1,57,73,47,59.0,177,21,10,5,6.0
11,123,16,107,-356,11,0,0,0,86,6,31,41.0,123,26,10,3,5.0
13,223,17,206,-444,9,0,0,0,78,50,95,74.33333333333333,223,13,10,4,-13.0
14,111,10,101,-48,12,0,0,1,29,50,32,37.0,111,20,10,4,7.0
15,2,17,0,-108,7,0,0,0,67,94,59,73.33333333333333,220,21,10,5,1.0
16,26,53,0,105,8,0,0,0,35,70,19,41.333333333333336,124,17,10,1,-4.0
17,177,46,131,-176,15,0,0,1,50,72,55,59.0,177,24,10,1,7.0
18,251,80,171,-175,15,0,0,0,79,82,90,83.66666666666667,251,25,10,2,1.0
19,107,24,83,-157,13,0,1,0,58,37,12,35.666666666666664,107,19,10,3,-6.0
20,151,41,110,-180,8,0,0,0,10,47,94,50.333333333333336,151,14,10,5,-5.0
21,138,86,52,257,10,0,0,0,21,52,65,46.0,138,22,10,6,8.0
22,94,90,4,-68,8,0,0,0,19,57,18,31.333333333333332,94,17,10,1,-5.0
24,160,69,91,-321,8,0,0,1,43,90,27,53.333333333333336,160,20,10,4,3.0
25,174,76,98,159,11,0,0,1,86,33,55,58.0,174,22,10,6,2.0
26,142,30,112,-337,11,0,0,1,17,98,27,47.333333333333336,142,30,10,0,8.0
